sample_id,image_path,relative_path,source_split,label,class_id,split,seed,sha256
trashnet_k5_00511,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass107.jpg,train/glass/glass107.jpg,train,glass,1,train,777,a118c8ef6673a789e1ea95e1e0257124a73b649210dedf43d56249868aff2984
trashnet_k5_00515,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass111.jpg,train/glass/glass111.jpg,train,glass,1,train,777,313cb0d4734ff40ab3077207506121db14b6227c944a80f39cc16ccc1bd0e8f0
trashnet_k5_00516,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass112.jpg,train/glass/glass112.jpg,train,glass,1,train,777,40744cb88ba72cd24570d624727dd0d6c7ff94a6ecf813fbde0d52174acd7b84
trashnet_k5_00517,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass113.jpg,train/glass/glass113.jpg,train,glass,1,train,777,03dc0b4a954ae8b2a9044eb853ccb35c232b5d0bb7077c3cff09ddc1e813708d
trashnet_k5_00518,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass114.jpg,train/glass/glass114.jpg,train,glass,1,train,777,6098988022480b9c9b7472aed9c531d64279a3eb9f19c255b0d991458d03c7a5
trashnet_k5_00519,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass12.jpg,train/glass/glass12.jpg,train,glass,1,train,777,ba156b04601294102bfbdfd577561e093d31450ba73e52cacfc9a73c7772ea7f
trashnet_k5_00520,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass120.jpg,train/glass/glass120.jpg,train,glass,1,train,777,f40585778de2ee95c4d1e2fa538b16be129899ee5c76d84039a1dd94333469da
trashnet_k5_00521,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass121.jpg,train/glass/glass121.jpg,train,glass,1,train,777,726b624ca2206fa9a82d656e9b35ab893d4543850fd45df8722520f0ac37a2ed
trashnet_k5_00523,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass124.jpg,train/glass/glass124.jpg,train,glass,1,train,777,316177ec6eecd3def5da9a85f80236cb5802f2829a3672bee659ca6fea2c7381
trashnet_k5_00524,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass125.jpg,train/glass/glass125.jpg,train,glass,1,train,777,2b43bc547ce40566b8eff014c87b19f02e1705745ad0b3186e99177bae16963e
trashnet_k5_00530,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass131.jpg,train/glass/glass131.jpg,train,glass,1,train,777,f94057ef3e2c5670c934c2f7676ccfc98f28c0670f1df1d6d529def4523f4a9f
trashnet_k5_00531,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass132.jpg,train/glass/glass132.jpg,train,glass,1,train,777,6f330b32fff5c12ec3b7cf9b6fc134deea9b2468ba0a339c46ea069e03a58b82
trashnet_k5_00532,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass134.jpg,train/glass/glass134.jpg,train,glass,1,train,777,2158481040487aed487df9d4870094dcc3008b4de81d66e8bea206b27a293192
trashnet_k5_00533,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass135.jpg,train/glass/glass135.jpg,train,glass,1,train,777,da6da5f684a7073a2a22c2e01e1ff7fe2122bc543e28b4573be1f84a049a1f4e
trashnet_k5_00534,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass136.jpg,train/glass/glass136.jpg,train,glass,1,train,777,3e0867ff00914ae8338566ade7383c36ae2a0ce319c941ca1b2d12bc7ae92715
trashnet_k5_00536,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass138.jpg,train/glass/glass138.jpg,train,glass,1,train,777,92f556a2399516e96f5adfa879c524769fc9efeebc66960c0572e956b2ecc1da
trashnet_k5_00537,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass139.jpg,train/glass/glass139.jpg,train,glass,1,train,777,45a69094577ef5145e52bf1885b5c52f90db42455c6382e663d99b11a0e9b21c
trashnet_k5_00538,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass14.jpg,train/glass/glass14.jpg,train,glass,1,train,777,8bf2937d21fe919fd3e32f72b60e93d1068ef5f88c122280b2097d0b69d91332
trashnet_k5_00539,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass140.jpg,train/glass/glass140.jpg,train,glass,1,train,777,668d2574aca8fe37648c3b6d05df8cc0c15afcff3b7e391aa3441cc1d99c8364
trashnet_k5_00540,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass142.jpg,train/glass/glass142.jpg,train,glass,1,train,777,e01f9b9baa357268202a1390b114cd915ac4a6eb93487bba38d7b2b1d61da447
trashnet_k5_00541,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass143.jpg,train/glass/glass143.jpg,train,glass,1,train,777,29b5d945fee290819fe065f9672c46b79f77cf0cc9efd8a3a20fb61fc1d345cb
trashnet_k5_00543,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass145.jpg,train/glass/glass145.jpg,train,glass,1,train,777,d65ac069201523a3e4cb1adb2748522da9e37dd422c174584761507414ffa7a2
trashnet_k5_00544,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass147.jpg,train/glass/glass147.jpg,train,glass,1,train,777,e6a2a8d66786b2b85bfdc3b2ce7d7b88b703c67fa786a7e47d87bcdd9c3bf3d2
trashnet_k5_00545,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass148.jpg,train/glass/glass148.jpg,train,glass,1,train,777,f017c4b8a62097611ce69d393a72b0abca2426d4c3b6d6d65ddb6bd73ee19c38
trashnet_k5_00546,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass15.jpg,train/glass/glass15.jpg,train,glass,1,train,777,e55621b76d93ae7c1a769a8530a30d0120ed284c1d730db3b617c1e040e93a05
trashnet_k5_00547,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass151.jpg,train/glass/glass151.jpg,train,glass,1,train,777,a7a226107ccdaeddbeb8e7397180d1f352ed98ac9a4ba1db83b000732a656b15
trashnet_k5_00548,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass152.jpg,train/glass/glass152.jpg,train,glass,1,train,777,0c7cefb069557730f9db56d0d4ee585a0dbc675721f0eea74e523466d6950136
trashnet_k5_00549,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass153.jpg,train/glass/glass153.jpg,train,glass,1,train,777,5fbd69d4c331f2593d2694aad0e3bd5eebe4d5e4309c000ebba66f2a7ae4a681
trashnet_k5_00550,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass154.jpg,train/glass/glass154.jpg,train,glass,1,train,777,7b0b2410231626f2ae574750c944ac9770caa8c3492a4ea50fcf7571762686a9
trashnet_k5_00551,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass155.jpg,train/glass/glass155.jpg,train,glass,1,train,777,af01c6d84a461d5e396f6eefabcbfb628cd3e07ed8d2fded241a7924976695ec
trashnet_k5_00552,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass156.jpg,train/glass/glass156.jpg,train,glass,1,train,777,663993b05999fd215301af80d27832c79c1798971a7ef073f57ecb579ff5453b
trashnet_k5_00553,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass157.jpg,train/glass/glass157.jpg,train,glass,1,train,777,cc7e7354f7f9e59579775e989e76ffb826a2693095033eeaa373a1ea3a62402d
trashnet_k5_00554,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass16.jpg,train/glass/glass16.jpg,train,glass,1,train,777,74b712afee2dbcaadc73eded8042d82e3feea08568c81872c1c2533ad19f4de0
trashnet_k5_00556,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass161.jpg,train/glass/glass161.jpg,train,glass,1,train,777,2590305619aabe0c56b7b62a7ead15a5e1734fd93e40f951934046e1385d54c6
trashnet_k5_00560,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass165.jpg,train/glass/glass165.jpg,train,glass,1,train,777,14f4d3594f588ff75368975e954cbe0383e63b5b7444bdd477924b6576f2c29c
trashnet_k5_00561,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass166.jpg,train/glass/glass166.jpg,train,glass,1,train,777,37b39b89ac20b1e95790047208d505c94e11284d100b2005bf27fb297b278e3e
trashnet_k5_00562,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass169.jpg,train/glass/glass169.jpg,train,glass,1,train,777,47ad13820f6809acc5574c672ea1b9e39a0f00929d3c3ee559598ba144ed66f1
trashnet_k5_00564,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass171.jpg,train/glass/glass171.jpg,train,glass,1,train,777,3884af902ca01c8ee80ddd364d0f8a59c10946f545fc6a7ec32c71016ccc7b45
trashnet_k5_00565,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass175.jpg,train/glass/glass175.jpg,train,glass,1,train,777,57fd26c959d2c1d95ece113ceb242ac54983dadf4bc5c70a97624539952be2d1
trashnet_k5_00568,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass178.jpg,train/glass/glass178.jpg,train,glass,1,train,777,3571a427b37b09269634bd0457245df7b63e0c5165e486596d1a40a54032a385
trashnet_k5_00569,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass179.jpg,train/glass/glass179.jpg,train,glass,1,train,777,483cfb5199c8caade8ec6ed2ef878513bd33becf31989b503777417fca856cf8
trashnet_k5_00573,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass184.jpg,train/glass/glass184.jpg,train,glass,1,train,777,9e2b82a7d9e1b266764a7735b9f8d6b10530d15063ccd9180a9b5a91fc8d1d9b
trashnet_k5_00574,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass185.jpg,train/glass/glass185.jpg,train,glass,1,train,777,c1d7a8a84753d430e208139416f6ce1cdb3c897a50b2f284632dd4d30805add4
trashnet_k5_00575,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass186.jpg,train/glass/glass186.jpg,train,glass,1,train,777,b42ba5f6e76c4245eac7e5b6f7ef109d2ab2138ed48995b9dd34f46f1e8eee71
trashnet_k5_00576,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass187.jpg,train/glass/glass187.jpg,train,glass,1,train,777,11d2459e02f00f7dddad98494065c8268f184c81ec84666e8529945cb67afd2f
trashnet_k5_00578,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass19.jpg,train/glass/glass19.jpg,train,glass,1,train,777,40c8393aae8bba3c72093e8e1085f898cff0ba21a28da08608f65c0dcfbf6c5d
trashnet_k5_00579,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass190.jpg,train/glass/glass190.jpg,train,glass,1,train,777,c7b458fbf7d599114f5ea87726a6dbc007c748aea8e8c65819ac171550aa1bc9
trashnet_k5_00580,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass192.jpg,train/glass/glass192.jpg,train,glass,1,train,777,a0251609850efa59b9ba88efd0c02178ce2901df8dc5cdf0c960d38aadfd6a2a
trashnet_k5_00581,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass193.jpg,train/glass/glass193.jpg,train,glass,1,train,777,ff2ac90f6c67f577a2083c4bb643b30a4fb4f59694ce62a1413b01705c54bc68
trashnet_k5_00582,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass194.jpg,train/glass/glass194.jpg,train,glass,1,train,777,7b3048aa393beb091ccb4c4a431dbfe515eb0a036f8ee1c742c910ae5bc0740b
trashnet_k5_00583,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass195.jpg,train/glass/glass195.jpg,train,glass,1,train,777,a263e31002bd5ce6d89ed570ea98effdc5a07bbb8940ecd549d30bd163e2a79a
trashnet_k5_00584,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass197.jpg,train/glass/glass197.jpg,train,glass,1,train,777,695123647df273f08dd4ea828f1ea8df0684cb31a3c86d4e465ed3e22c0e95cf
trashnet_k5_00587,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass2.jpg,train/glass/glass2.jpg,train,glass,1,train,777,bab5084ba99a52b6518107211e4f3a291c0600a5e78bcdd65a133fa79493dbc6
trashnet_k5_00589,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass202.jpg,train/glass/glass202.jpg,train,glass,1,train,777,b9f9c914ebdd06f358a2a7fe4e8f625c45665c9d6ae7c64980f9f20ee00f0d3b
trashnet_k5_00591,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass205.jpg,train/glass/glass205.jpg,train,glass,1,train,777,42bd941e901f1e87dbf0e61f3ad0f75686d462a6d9e8636d79fb5542e06287d6
trashnet_k5_00593,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass207.jpg,train/glass/glass207.jpg,train,glass,1,train,777,330cd3c9cbae56f0567972c58b3d187bc3864f203ff06f6af3ca3bac4edb2318
trashnet_k5_00594,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass209.jpg,train/glass/glass209.jpg,train,glass,1,train,777,31a17a6916daacbe83312541816ab61b9d687cec15245f362b855a83ed0947fc
trashnet_k5_00595,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass21.jpg,train/glass/glass21.jpg,train,glass,1,train,777,94414919083006bdaa55d3fa5c1cf98324b0c3a87436c6d25c27e34ef9ffaaa6
trashnet_k5_00596,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass210.jpg,train/glass/glass210.jpg,train,glass,1,train,777,962485f5ab898217bf3882afce48e67129dc2ee635456a1f2560894fb9362a8d
trashnet_k5_00597,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass211.jpg,train/glass/glass211.jpg,train,glass,1,train,777,fa44f7d6f85c8d55c698468697f26450ba3537e022ceb8fb5215c69b881d830c
trashnet_k5_00598,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass212.jpg,train/glass/glass212.jpg,train,glass,1,train,777,dad8d57ce5f7de43c823e6cd481af0b53ae1f3dc41d92beef37fea03527b47de
trashnet_k5_00599,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass215.jpg,train/glass/glass215.jpg,train,glass,1,train,777,5af1475fff8a3cf94013be8089c5b3b93aca7c1812c02ca487d82b28596b41ed
trashnet_k5_00600,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass216.jpg,train/glass/glass216.jpg,train,glass,1,train,777,279c81c430424acbf50186b7a25ba91c978a86a1d0e8bff699119b93f5fcc961
trashnet_k5_00601,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass217.jpg,train/glass/glass217.jpg,train,glass,1,train,777,95aa11423ed0a6976f81b0e23bbbffe32fcbd8451ce634f758b161b05d56a644
trashnet_k5_00602,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass218.jpg,train/glass/glass218.jpg,train,glass,1,train,777,e9c17878a28c94b225d82a8f71e6742f335aa0c44f4d84b5a7f62a49610c90ff
trashnet_k5_00603,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass219.jpg,train/glass/glass219.jpg,train,glass,1,train,777,0b1f41875318dd10c74038efcc46c9457b4a3dcb5616fc54394a9b6e58d32291
trashnet_k5_00604,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass220.jpg,train/glass/glass220.jpg,train,glass,1,train,777,6d2b84f527458a009bf1e57c05ace354a0377684840dea2a4dd6986baac0215b
trashnet_k5_00605,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass222.jpg,train/glass/glass222.jpg,train,glass,1,train,777,e88b95d26db54665d8ef4a54909c0f374435df8eb7f26d7d1dbac0e639db7ff5
trashnet_k5_00608,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass225.jpg,train/glass/glass225.jpg,train,glass,1,train,777,c247465bfdd8db0f8cf4c783b2d8b9e27cdd6c7a41e06385c38702bf129d27e3
trashnet_k5_00611,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass23.jpg,train/glass/glass23.jpg,train,glass,1,train,777,8c70f3fd481062a5eb948b2b8db31b2289eb02fba8f7135dd22fb49655208f70
trashnet_k5_00612,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass230.jpg,train/glass/glass230.jpg,train,glass,1,train,777,c4f927f45e85c72c8e795c195055770271fd9d1d0699feb610807d7752e6a2e6
trashnet_k5_00613,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass231.jpg,train/glass/glass231.jpg,train,glass,1,train,777,4e6863464c1fa0976c3177e9cb6117e481ff252f6b7294faed6bd2d4aeb7d868
trashnet_k5_00614,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass232.jpg,train/glass/glass232.jpg,train,glass,1,train,777,ac75f12b8c64c81a4780b0740b163f0129d7f736f32d87dfdad5c309cfc19cf5
trashnet_k5_00615,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass233.jpg,train/glass/glass233.jpg,train,glass,1,train,777,94999cba4b0045d153a9381fee4a82ddef81bdcec87d2421df16c25d833fefcf
trashnet_k5_00618,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass236.jpg,train/glass/glass236.jpg,train,glass,1,train,777,850961fc34788d29d82bb1b76396672915b8e5c5e5a1ca33b562c8b9d45bd812
trashnet_k5_00619,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass237.jpg,train/glass/glass237.jpg,train,glass,1,train,777,48e70823113177375748a7b0c3226614de98dd109ff3d665be2920f5e7264ada
trashnet_k5_00620,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass238.jpg,train/glass/glass238.jpg,train,glass,1,train,777,fd3ec108ebf57f80b7e9239e401dca8cd40c8b7d6aa21bc38456d59a28745bb3
trashnet_k5_00622,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass241.jpg,train/glass/glass241.jpg,train,glass,1,train,777,da46655e8cb61f112ce7e5ee2c7d84a2f58f70e2dc84e9fd24a4b531e11fba40
trashnet_k5_00623,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass242.jpg,train/glass/glass242.jpg,train,glass,1,train,777,53c48d14dc7b8ddd3f0926eafa1966ce7bcc5a73afce2d9e85fe91325b6f72e6
trashnet_k5_00624,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass243.jpg,train/glass/glass243.jpg,train,glass,1,train,777,ced562f62b3e7082287976d5b69a827eb303528a0ef9d9cf9aca0091162cb154
trashnet_k5_00626,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass245.jpg,train/glass/glass245.jpg,train,glass,1,train,777,9ba5acfecee46bd977ce2ff7cb52b3be768fc3f487d17a2b3c7c5486a8dcbcb6
trashnet_k5_00627,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass246.jpg,train/glass/glass246.jpg,train,glass,1,train,777,de00c2f9d796d7ce77d8460a37ca33c0281335e00b1d06c1cd908a1560c88bd8
trashnet_k5_00628,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass247.jpg,train/glass/glass247.jpg,train,glass,1,train,777,92415f803d8211b26bcda8046db7413449a7213435781740246bf63aa010e7f1
trashnet_k5_00629,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass248.jpg,train/glass/glass248.jpg,train,glass,1,train,777,7120850e2324b64b353b3160df7aecb846e08de901e2ab92ad6e2fca17cc743d
trashnet_k5_00631,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass25.jpg,train/glass/glass25.jpg,train,glass,1,train,777,b598e060b6ab583b586aa2b402a4c0303f33300daef0b1edaf2e630b82d2aa61
trashnet_k5_00635,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass255.jpg,train/glass/glass255.jpg,train,glass,1,train,777,c9be8cce671a82570080d018e80c24256f35b04ddc3d0a2b58adf59f4de1cd78
trashnet_k5_00637,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass257.jpg,train/glass/glass257.jpg,train,glass,1,train,777,d40b14d0534ff7218d4eb292b3bcf4e41c7db8f62f1a29e7f88dca2432fddf16
trashnet_k5_00639,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass259.jpg,train/glass/glass259.jpg,train,glass,1,train,777,9a0f65e4e801f9bd63b366b0c03a91e9dc703ce44113ccbd88962cf50f14ad0c
trashnet_k5_00640,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass26.jpg,train/glass/glass26.jpg,train,glass,1,train,777,d817076b3146b09fccaef94569900837a6f6c8c0524fd6d443f6234fc7e2897a
trashnet_k5_00642,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass263.jpg,train/glass/glass263.jpg,train,glass,1,train,777,92a9ab9dcd2bea53ccc6926bc4d1509e0eba74f124342b9190e3c92fa68de1b5
trashnet_k5_00646,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass269.jpg,train/glass/glass269.jpg,train,glass,1,train,777,a06eefb006aa3c59fe25c95d68f7316b07c979b36ecd9197f7f79a4becffd8eb
trashnet_k5_00647,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass270.jpg,train/glass/glass270.jpg,train,glass,1,train,777,7803a0544d533cd759adc69e90a5b3d8ad157fe85b17abe85b6d4a30699c5f69
trashnet_k5_00650,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass273.jpg,train/glass/glass273.jpg,train,glass,1,train,777,211797dd047e88933c132162f6be8c32d378e60b9daad30a9b9f232fe4910256
trashnet_k5_00651,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass274.jpg,train/glass/glass274.jpg,train,glass,1,train,777,bd20a72151976c98a5235baac946e44edaccf243915406e39ca2164541d64377
trashnet_k5_00652,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass276.jpg,train/glass/glass276.jpg,train,glass,1,train,777,a49d1e40122001cf0740b594944094ccc4f3f7349846ffc4a699dc13b93ccf02
trashnet_k5_00653,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass277.jpg,train/glass/glass277.jpg,train,glass,1,train,777,2d420703ffe1daa3b7966c2faa247c02bd020602c080940fc96f887634a7ba00
trashnet_k5_00654,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass278.jpg,train/glass/glass278.jpg,train,glass,1,train,777,14ad5395a54cf1a0376e7bcc8d40f6abc6066e921606226597b6139ca5664793
trashnet_k5_00656,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass28.jpg,train/glass/glass28.jpg,train,glass,1,train,777,72e2b14802d6f6816c7728b22bc48183c90a85df630b37506ca04b61a49f9d9c
trashnet_k5_00658,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass281.jpg,train/glass/glass281.jpg,train,glass,1,train,777,9d015edae42ccb821521d675ccd03a12820cb15feb1d7697ca932773fb7999db
trashnet_k5_00660,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass284.jpg,train/glass/glass284.jpg,train,glass,1,train,777,3d20e97c12fd189de4743990657479f67326d30b66b8c14ed2a82f904610e25a
trashnet_k5_00661,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass285.jpg,train/glass/glass285.jpg,train,glass,1,train,777,e64374346ed90920d7cee40dfae3318f406f5f3134effd31e057b8d38c4b62f5
trashnet_k5_00663,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass288.jpg,train/glass/glass288.jpg,train,glass,1,train,777,c3ba0a9a397845b3c8fe9a9c625774c25481604d00a4cf0944fb3d3df2a9ad10
trashnet_k5_00664,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass290.jpg,train/glass/glass290.jpg,train,glass,1,train,777,7d3d2d3c8c53a451bb5916a58a4942c0a008075e0d13ee9da54e362aa8b78598
trashnet_k5_00665,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass291.jpg,train/glass/glass291.jpg,train,glass,1,train,777,1bbf5456c82ebced8c1e322acbe71a886ddc9f6a615342cee3fcd177f9a585ce
trashnet_k5_00667,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass293.jpg,train/glass/glass293.jpg,train,glass,1,train,777,317b8d9894ffb98bf8c0b3aa81206fe1ffa19c19ef3bf012e7fc174f549ffb27
trashnet_k5_00668,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass295.jpg,train/glass/glass295.jpg,train,glass,1,train,777,6ee935357eff0892280896c41d8f0dac64c415a0194e28c2e224dd28deeb176e
trashnet_k5_00669,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass297.jpg,train/glass/glass297.jpg,train,glass,1,train,777,92d3ac044c9ace82a0e0087a84b5682591bbdef9faad78b5c08e46012e433a3c
trashnet_k5_00670,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass299.jpg,train/glass/glass299.jpg,train,glass,1,train,777,9ba1d9fbfdfef35081ee696c2bb72e4668de135060f1c144d6748d46f73d8f8c
trashnet_k5_00672,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass30.jpg,train/glass/glass30.jpg,train,glass,1,train,777,d0c85bea887f625ee9a5e2625d559516ec471a7e94d5b2d52b2abbde1b19b299
trashnet_k5_00674,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/glass/glass301.jpg,train/glass/glass301.jpg,train,glass,1,train,777,23cc05ab246bebe4da8836386df7c56da500ff7b6f4ede68d4d8e45182a3ed98
