sample_id,image_path,relative_path,label,class_id,split,seed,sha256
trashnet_00637,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass31.jpg,glass/glass31.jpg,glass,1,train,42,ce89bfee8b75b95af1f1dac7ed0daee2459e0f1b3fb68016b264d9e46f83be5e
trashnet_00638,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass310.jpg,glass/glass310.jpg,glass,1,train,42,b196fbf78445391dea3d9099d39697f9ecdefa76f8ee911e16e324c792b8534d
trashnet_00639,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass311.jpg,glass/glass311.jpg,glass,1,train,42,b39aa12f708cfe510fed276ed590eed15b6630d2ddd258ce455c88eee39e4dca
trashnet_00640,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass312.jpg,glass/glass312.jpg,glass,1,train,42,83cdedb5bd0cdafa92fc5dc81430bdc3a00b508d32008abde5d408dc024c4a62
trashnet_00644,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass316.jpg,glass/glass316.jpg,glass,1,train,42,89004d864142144b6940c47e078186016e3cda35cc057bc1536312b9a36d785e
trashnet_00645,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass317.jpg,glass/glass317.jpg,glass,1,train,42,0910bb42fa87c679c2b84ba4a93ab425acb4e2f7d2d89351b3feebb17d464507
trashnet_00647,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass319.jpg,glass/glass319.jpg,glass,1,train,42,37c2e5159358ab9cd6a644e910018c716cf7310dbe6edc76f87606e22e146316
trashnet_00648,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass32.jpg,glass/glass32.jpg,glass,1,train,42,454aa11745490520219dd72eb6fe797f395c9a1d1f72ba0b77dbdad2d3583198
trashnet_00649,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass320.jpg,glass/glass320.jpg,glass,1,train,42,86fdb5a3f497b81041c5eda5ff5c1eeed5065f27ba40687a4390f40c56562c1b
trashnet_00652,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass323.jpg,glass/glass323.jpg,glass,1,train,42,0ae973374777878d2f29b4ae38a5f70b901573e8aa4d17b2ac2f9340eb781804
trashnet_00655,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass326.jpg,glass/glass326.jpg,glass,1,train,42,0cc5dfca0ae745d898ef5b6b9cc68c1f82e19f51fc35d6db997afabd0a26dec4
trashnet_00656,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass327.jpg,glass/glass327.jpg,glass,1,train,42,1f876e515ba41c92ef8616d40465937437957a7c52cb64d5bd47a503f6b5bf16
trashnet_00659,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass33.jpg,glass/glass33.jpg,glass,1,train,42,9bda10c52365a45c901626020b7994f3543ff464d6d7c5796f3676bb23adcec7
trashnet_00660,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass330.jpg,glass/glass330.jpg,glass,1,train,42,b8462ea85337e9caaf3205245db37109c6070c5344cdd690ec865c91527c91b5
trashnet_00663,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass333.jpg,glass/glass333.jpg,glass,1,train,42,10e792bc96429a72d468bed74d16b2d96dddc62d58fd1a004e33bd0c25e9d795
trashnet_00664,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass334.jpg,glass/glass334.jpg,glass,1,train,42,4380bffed0658c92bce01740ecc84859161d2f32a1edaad8d9df2c428b68fd3b
trashnet_00665,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass335.jpg,glass/glass335.jpg,glass,1,train,42,32d575a9f636744896f9b3594655990cd662955575244feadbdc23ef50964714
trashnet_00666,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass336.jpg,glass/glass336.jpg,glass,1,train,42,dc236c386f155010657ad22da73bbffad86e9f0289ced63aea803f994ae905fa
trashnet_00667,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass337.jpg,glass/glass337.jpg,glass,1,train,42,948be65f6a7cecb4a98d4921008ebec73852a0126ecc38f25608830e2175395a
trashnet_00669,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass339.jpg,glass/glass339.jpg,glass,1,train,42,d4f6d4e6f897648ce1a523728b448c2942d307b91fed51a070a5bbd095d05553
trashnet_00670,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass34.jpg,glass/glass34.jpg,glass,1,train,42,469732764a37f039d827de6764e99a864d3fc95f2469d5397a6ef3f7c6a5e82f
trashnet_00671,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass340.jpg,glass/glass340.jpg,glass,1,train,42,6975af3bf8e19305aafbc82ce3c8a6ea484dc31f48e839adb924b8b3e828bcfa
trashnet_00674,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass343.jpg,glass/glass343.jpg,glass,1,train,42,f13ba3de1e5ec82f96b06ee8810d95adf558136474d2dd100f6d29dd7c1747a6
trashnet_00675,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass344.jpg,glass/glass344.jpg,glass,1,train,42,1c1de73c97844dd318c3373005c897bc825a5ff42c60424337322dbee603638c
trashnet_00677,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass346.jpg,glass/glass346.jpg,glass,1,train,42,4ab77e1502e76a8cadff8519b63614610314de00d6046eaf22e850dd33dce2f5
trashnet_00678,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass347.jpg,glass/glass347.jpg,glass,1,train,42,8b8bcf3b00f54432b3a5ef9e259b39f80ff28c99307be805bf578e2a036bfc88
trashnet_00680,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass349.jpg,glass/glass349.jpg,glass,1,train,42,2a05d2057ef441bb72b549c2faf5d5f519d1f0ba7e3f69b765fff30f5d91f0ea
trashnet_00685,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass353.jpg,glass/glass353.jpg,glass,1,train,42,b090b5f2c9ab3782bcc0ec877e810f19ea109dc7f69609f9e6aca742aa631410
trashnet_00686,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass354.jpg,glass/glass354.jpg,glass,1,train,42,6d2b60249550673aa6cc9c073b0e7607511cb9d66150e3cc10eeda988d0b42ed
trashnet_00687,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass355.jpg,glass/glass355.jpg,glass,1,train,42,cc8b5c6fd847ca243af6df91980ceb85b4ce88ae755effef7910b91a059740e3
trashnet_00688,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass356.jpg,glass/glass356.jpg,glass,1,train,42,42936fee73ebeb8d5e733f9f3a0448c7a5cd6cab2694e501e2e82868c2902c7e
trashnet_00690,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass358.jpg,glass/glass358.jpg,glass,1,train,42,1f19da5bc22ec90742e10f675f9aff57756e7c51ea439530444f71e778169dc2
trashnet_00691,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass359.jpg,glass/glass359.jpg,glass,1,train,42,4f185d7eff8a582de2f6344293f9083420b34bd6e635486def96e86a216133c6
trashnet_00692,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass36.jpg,glass/glass36.jpg,glass,1,train,42,ec232d0d2fc6f1aa801dec17cedabb859e0a29270c84b05fec05ed2ad08e63fd
trashnet_00695,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass362.jpg,glass/glass362.jpg,glass,1,train,42,552dbcbacc1c63cc69540259f4aa446454124bba167927a3e8d2151d2cc590eb
trashnet_00696,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass363.jpg,glass/glass363.jpg,glass,1,train,42,623e7e12344e32b096d3986926c718b5f23c44f54df1029917737b9d4288ae87
trashnet_00697,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass364.jpg,glass/glass364.jpg,glass,1,train,42,0ee7095b9a08e846175af981ca30cbd3d56d28fa7147eb48109ba5659b699a46
trashnet_00698,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass365.jpg,glass/glass365.jpg,glass,1,train,42,d9f9c7a9d266eeba9ab3690743b9802ba306d90f4176467abad71d83b11974d3
trashnet_00699,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass366.jpg,glass/glass366.jpg,glass,1,train,42,719509ea0c6e99e7f6dd9607573795773242094da0f036268dca31373d209c0f
trashnet_00700,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass367.jpg,glass/glass367.jpg,glass,1,train,42,8f68e5162d9ffc13d14b8c7063ebd9bf07dde10a99a02a2275cd9a98902c3d3f
trashnet_00701,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass368.jpg,glass/glass368.jpg,glass,1,train,42,85ac6ccd301a01da12c0b2238d3a1a565604bf1a7ea839b2cd084d98bd7ef6a7
trashnet_00702,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass369.jpg,glass/glass369.jpg,glass,1,train,42,d7e92c0bf35bbd89e620301bbb9418c4dd402514da897fe341f523b8ca82e5c5
trashnet_00703,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass37.jpg,glass/glass37.jpg,glass,1,train,42,1fca3600cc698479de1f770c2e39fd1f140a049547832b1d42fe8220f6f3ec45
trashnet_00704,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass370.jpg,glass/glass370.jpg,glass,1,train,42,eb90f408eea74cec4728b8924548f2e7afa6e7ba52f69f82e5b4dc876fed4f94
trashnet_00705,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass371.jpg,glass/glass371.jpg,glass,1,train,42,4b4c2b6c1b12ae00bd8b4075aacaf05c4127f26a70f71a389060155f8adc475f
trashnet_00707,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass373.jpg,glass/glass373.jpg,glass,1,train,42,38dec10915658f16888ee956e108457632dc1baf95b8f8a9d29d8d26c18c484a
trashnet_00708,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass374.jpg,glass/glass374.jpg,glass,1,train,42,432a5d3f5e82b75c82ee6b504329e27b3b55b34a0907d3faa6800f3bb2bd000e
trashnet_00709,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass375.jpg,glass/glass375.jpg,glass,1,train,42,b0b252804483f0bc2a6ad95936a16c95961c28558dd5733d3f930d8d26036c6b
trashnet_00710,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass376.jpg,glass/glass376.jpg,glass,1,train,42,a06f1177d1dfeb4acf16a2985456830e2b1cf036c131e92f586db207124bce0d
trashnet_00711,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass377.jpg,glass/glass377.jpg,glass,1,train,42,f37cd366c5c383a2785b246da3a2a237e2fdcf0e98b31fb65a9fc23ff01ec6fd
trashnet_00713,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass379.jpg,glass/glass379.jpg,glass,1,train,42,93cd4b08545039186e95e8785c324e5b62f2d3a14d5139113e59e7d7ba04e549
trashnet_00714,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass38.jpg,glass/glass38.jpg,glass,1,train,42,bfe2023cc276c1c11ff28bf96b4bf94f1026611fee0474c50a3c8df20daa9c9f
trashnet_00716,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass381.jpg,glass/glass381.jpg,glass,1,train,42,6b7a7d11f2fc67528af282827d789419e96cb788880f25f575a1480403bd2a81
trashnet_00717,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass382.jpg,glass/glass382.jpg,glass,1,train,42,24ad3a3342e4f1fbf4ff5060171fb26835225df98dba3dbc0fa2269a71582110
trashnet_00719,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass384.jpg,glass/glass384.jpg,glass,1,train,42,522c8be0b80105819ed646fa667f3d4dd35652d85aec16865237ff6487206b36
trashnet_00720,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass385.jpg,glass/glass385.jpg,glass,1,train,42,73a7977ece3caaa792fa9aa9a9778b7360874385ee99584a6d29682ab07abe27
trashnet_00721,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass386.jpg,glass/glass386.jpg,glass,1,train,42,807191c231fdef759b4d6496ba9d58e78bde4837d9571eda95f8a5a9649ae4b3
trashnet_00725,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass39.jpg,glass/glass39.jpg,glass,1,train,42,cc81d4bc6d925497c073a7c95c9621dd1c5f833028466beacbf0332aa356801e
trashnet_00726,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass390.jpg,glass/glass390.jpg,glass,1,train,42,d7a3a28f5267c6ff29a10be760c053ad8c4c66a3da554ec52db4464447171c1b
trashnet_00727,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass391.jpg,glass/glass391.jpg,glass,1,train,42,53d33846fedfc6aa65fccce79a6677ccd4cdbd31b6700092911199593989a4e1
trashnet_00729,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass393.jpg,glass/glass393.jpg,glass,1,train,42,156c79b6c5a7219b4a066d9bbbdf53db03c73bc493d40bbe6aa4f036a01e8686
trashnet_00731,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass395.jpg,glass/glass395.jpg,glass,1,train,42,b1a2793b62f7ecca9de42562d84da7490151d79bf94bd6ffffb661aac184b44e
trashnet_00732,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass396.jpg,glass/glass396.jpg,glass,1,train,42,8e16a010920314f0cf8ecb5089552a26c431d2e90bddc55b6d287bbabd890fcc
trashnet_00733,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass397.jpg,glass/glass397.jpg,glass,1,train,42,af12f267b156bead9d63532af706e069814b4fedba2fac77cfc411770cd31153
trashnet_00734,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass398.jpg,glass/glass398.jpg,glass,1,train,42,c399a10daa0d91b1f83e7c1def31ce768d9771800fae69fbcbbca59c7a58f769
trashnet_00736,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass4.jpg,glass/glass4.jpg,glass,1,train,42,b8a2a77180d65ecb054431b2febdb5c20e5fcf5a823418c1835f2c2fc34974d7
trashnet_00737,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass40.jpg,glass/glass40.jpg,glass,1,train,42,c786a9a24df9030b543d55d5b37688fc6bb61188f90f82893f2dc021c02467b0
trashnet_00738,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass400.jpg,glass/glass400.jpg,glass,1,train,42,d4816cc6379b22bfcbcb6709337e08dfc0bb6c037bf20072fa79dc63b628442f
trashnet_00739,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass401.jpg,glass/glass401.jpg,glass,1,train,42,456d3c327cc80e01f1c1bf8547be1cb4bbc1a987178b5aad384795f013e9c497
trashnet_00740,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass402.jpg,glass/glass402.jpg,glass,1,train,42,4a2ff79b97102f8d295b0455b2c5587909f2e64ab9df7a47dd8ae9b9c41a4980
trashnet_00743,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass405.jpg,glass/glass405.jpg,glass,1,train,42,e4140946e47cea6c65cc3470024e17f369813ec3a2ad47cbff73252e5602899d
trashnet_00744,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass406.jpg,glass/glass406.jpg,glass,1,train,42,721b398a34c5e13720e4ef04e6768e8298d738f1eec7ed94497c59a844079a87
trashnet_00747,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass409.jpg,glass/glass409.jpg,glass,1,train,42,f8c7ab3bebc752ff423246f0aace0b8c1c6ad4016cebf841b9c50260d8ade3c3
trashnet_00748,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass41.jpg,glass/glass41.jpg,glass,1,train,42,56547e1418465473898c49ad3eb5a5228901bebbea4bd9db02b7129bea65d3b2
trashnet_00749,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass410.jpg,glass/glass410.jpg,glass,1,train,42,569b966e1bcbfe5a07566b18a1456ff5eff849110327650f0f8f5e68f37fd182
trashnet_00750,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass411.jpg,glass/glass411.jpg,glass,1,train,42,9da4b852ea6c52b018418899e507dd7407d50baa279d54409379d7bd9857375d
trashnet_00752,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass413.jpg,glass/glass413.jpg,glass,1,train,42,ca9825e95dcf5a0714175ca6ec0f441d495d82ce0e1c4f612d3ed064d38866f8
trashnet_00753,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass414.jpg,glass/glass414.jpg,glass,1,train,42,e249001641a136f238d27f979fae2e78b679f253bf5d0a38365cd4befae9e2fa
trashnet_00755,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass416.jpg,glass/glass416.jpg,glass,1,train,42,50d4d4b954c2a5c54f807c8ce101f7e3c066687e0e65e242ddebbfc9e98ea101
trashnet_00756,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass417.jpg,glass/glass417.jpg,glass,1,train,42,f89d45dadc7209ea7521688288ff0f4967608a72e3026e3fbc39cdfd38953961
trashnet_00757,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass418.jpg,glass/glass418.jpg,glass,1,train,42,b39b231915cc0a2ce4e871d9675408bd83180754c3e6f76709537a4531b51a92
trashnet_00758,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass419.jpg,glass/glass419.jpg,glass,1,train,42,5d772c50c048803766142cefc680593d41e81f576cec0b8c42854a0c1e89144f
trashnet_00759,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass42.jpg,glass/glass42.jpg,glass,1,train,42,b2f6fc320df5a2e21f07e4a7dc8927e99c505c2630ed036ef4fce8f1156600e4
trashnet_00761,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass421.jpg,glass/glass421.jpg,glass,1,train,42,ebbc05cd7d605f2d2354f176e7f353af33d523a983187d8c5911d48505348e22
trashnet_00763,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass423.jpg,glass/glass423.jpg,glass,1,train,42,93593c57dd926131e3c2a1a2354936f9c898de04dc1c4d5b62b783908137bb8d
trashnet_00764,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass424.jpg,glass/glass424.jpg,glass,1,train,42,3f106cb0813a448be81714e980df86c50260283f262d10b2ab0a5c6f81cc4af7
trashnet_00765,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass425.jpg,glass/glass425.jpg,glass,1,train,42,8dce43c70c1455f7da0aa562231e7c6be49569b0fa034059e8a9c7627b3efb0b
trashnet_00766,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass426.jpg,glass/glass426.jpg,glass,1,train,42,4a7b06d066c3cd879e9664640df08587b987459ae55d771116a976e9be8b1d39
trashnet_00767,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass427.jpg,glass/glass427.jpg,glass,1,train,42,397ecafd3816d263b77e35923e90881b8b5577a93ae8ee8d65852a568766643e
trashnet_00768,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass428.jpg,glass/glass428.jpg,glass,1,train,42,f23393bb7f3ec809267f5eb70ea4c0944f9a20c56c5ece1e3aad9529e636d02a
trashnet_00769,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass429.jpg,glass/glass429.jpg,glass,1,train,42,21ce1057d4c8e3a9b9e262b9e45c8ece711af7d71c1e058cb166c64a20b94a35
trashnet_00770,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass43.jpg,glass/glass43.jpg,glass,1,train,42,829960914573eb28a9f972c16f8178830fbfbbd2eb11e5411d89daaae1003330
trashnet_00771,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass430.jpg,glass/glass430.jpg,glass,1,train,42,170c1fce22f05a19a04a0c7fe77ae456f5c9d11b1e63583ecfa406163857faca
trashnet_00772,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass431.jpg,glass/glass431.jpg,glass,1,train,42,65a159aa62e2d9d16cf6da7cab5d39fbdd39254cb1a7bb7cd566edfeaabf82fc
trashnet_00773,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass432.jpg,glass/glass432.jpg,glass,1,train,42,4dc22ad211981dcd187eeaa8592aa7426ae31aaef0852c1e79d6033557ce410c
trashnet_00774,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass433.jpg,glass/glass433.jpg,glass,1,train,42,0b21dcc0e4f85bb5361db0496bea90f749fcb2a9c49c868b23aac0872db2cc45
trashnet_00776,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass435.jpg,glass/glass435.jpg,glass,1,train,42,2926e04d80fe0333810e2238647cd4797f203e6477d48421ebb26757009438aa
trashnet_00777,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass436.jpg,glass/glass436.jpg,glass,1,train,42,37a4389fd332b9872644bc5c4d8a44fcd1e3378878ff6cf201d70b659735cfc6
trashnet_00779,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass438.jpg,glass/glass438.jpg,glass,1,train,42,8e19f208abb0e92bf7a9ea90879496a3cf774abf4ccb1400dd8a5002d818b84b
trashnet_00780,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass439.jpg,glass/glass439.jpg,glass,1,train,42,7eb308d3a1169c1cdfbb10c9a9facda01204aba733795f1051225c4932866b1f
trashnet_00781,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass44.jpg,glass/glass44.jpg,glass,1,train,42,5095427e952ddb4d2d0f3b100d0d25d9a0a88eb6f50584b5e8e33150309022e9
trashnet_00782,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass440.jpg,glass/glass440.jpg,glass,1,train,42,c37389b16d810a8444e5d1dc70fccae518df71757b1ec83156010660f00271b7
trashnet_00784,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass442.jpg,glass/glass442.jpg,glass,1,train,42,77fe9275e27df87cf86ca51dc37504a95acef47ea6a9aa0a670587f958b463c2
trashnet_00786,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass444.jpg,glass/glass444.jpg,glass,1,train,42,130b7cc1e6167abff8ee9989341858b5a9362a13b1de8e512975394833469b09
trashnet_00787,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass445.jpg,glass/glass445.jpg,glass,1,train,42,7dedc80de04250cc8fc8668b818bc6cc2933a749006f2a40dd3d28ec5c442c84
trashnet_00788,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass446.jpg,glass/glass446.jpg,glass,1,train,42,bd56995ebe7cee2e1d1f838c735b56005d9d3ae0192dfcf36d86849bb4d66be6
trashnet_00791,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass449.jpg,glass/glass449.jpg,glass,1,train,42,bc7d857f3f8f589ab0d8c6918439b9cc5c0dff555c3a8547fdb4a3d27a4ec48c
trashnet_00792,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass45.jpg,glass/glass45.jpg,glass,1,train,42,012aa0ac30af6c1f186d7b8b89350b17daa7cebe05722c4e8dd781b9f992e4e2
trashnet_00793,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass450.jpg,glass/glass450.jpg,glass,1,train,42,06ac9e96b53cdb3cbc59e519a989e082f0093a7b03c3f9accda3eb0946d29300
trashnet_00794,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass451.jpg,glass/glass451.jpg,glass,1,train,42,ae648a635864eaf0812810784f4e5dcf292933ca6ee1afb86724d3e565d5b7ea
trashnet_00795,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass452.jpg,glass/glass452.jpg,glass,1,train,42,f50a94247184c7b675b504a02e1611cdcb26ce539210704ad0cac81cbe4d9b01
trashnet_00796,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass453.jpg,glass/glass453.jpg,glass,1,train,42,125ea008cda28ac07de88f2e38ef261dd1bddf1772b7590eee68f02a69601595
trashnet_00797,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass454.jpg,glass/glass454.jpg,glass,1,train,42,d12e1f54eb875db98f49cbe4bcf8c463b095331e8867696dbedf30c8e57bdccf
trashnet_00800,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass457.jpg,glass/glass457.jpg,glass,1,train,42,b6694cead09370aa6a0e82677dd40192df562e34489ad847f071ad93d71beeaa
trashnet_00802,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass459.jpg,glass/glass459.jpg,glass,1,train,42,b31787474106c9702de3481c327a41adbddb65e0e7f1db2fcb62abb12b37075b
trashnet_00803,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass46.jpg,glass/glass46.jpg,glass,1,train,42,8556eba3b30b29ec996ae28a8deddfaa0574546af8df61a71186b029773a8e07
trashnet_00804,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass460.jpg,glass/glass460.jpg,glass,1,train,42,2d7b7fde2787693571743a9819c05c7e203ad1e5b1a56a91e5f958b7e8be4c53
trashnet_00806,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass462.jpg,glass/glass462.jpg,glass,1,train,42,11cb062afa3db500529c6d040c119597825aaffed8bb5122c74aabbd36dcadf4
trashnet_00808,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass464.jpg,glass/glass464.jpg,glass,1,train,42,34ab31ec6509b7f941f83b85362d25f99793cfc024b514ae79265456c6c1b55f
trashnet_00809,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass465.jpg,glass/glass465.jpg,glass,1,train,42,00cba166ae35f321e828c3a5bf23a3f626b027ffa14e43c11423994972f319a0
trashnet_00810,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass466.jpg,glass/glass466.jpg,glass,1,train,42,97baf9536e750d14c54b0096d370e28b4eea6fa1b272315547e4a18c2989e077
trashnet_00811,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass467.jpg,glass/glass467.jpg,glass,1,train,42,d8533c1dd6d3f32099db8e6e571d290a3c66a1af4d5bbbf5682f4bfb2bdbe6bb
trashnet_00812,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass468.jpg,glass/glass468.jpg,glass,1,train,42,0c293e3770b1f257c38ca438f369b861cdda1649fbfe0a3e1fb3e3fbf278ae1b
